"1";"2015-03-04 17:24:34";"1";"ENTC1";"0";"0";"473";"1";"511";"48"
"2";"2015-03-04 17:24:35";"1";"ENTC1";"0";"0";"497";"1";"510";"59"
"3";"2015-03-04 17:24:35";"1";"ENTC1";"0";"0";"489";"1";"509";"52"
"4";"2015-03-04 17:24:35";"1";"ENTC1";"0";"0";"487";"1";"511";"56"
"5";"2015-03-04 17:24:35";"1";"ENTC1";"0";"0";"504";"1";"514";"50"
"6";"2015-03-04 17:24:35";"1";"ENTC1";"0";"0";"477";"1";"511";"46"
"7";"2015-03-04 17:24:35";"1";"ENTC1";"0";"0";"495";"1";"511";"57"
"8";"2015-03-04 17:24:35";"1";"ENTC1";"0";"0";"498";"1";"520";"58"
"9";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"495";"1";"515";"48"
"10";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"468";"1";"511";"52"
"11";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"498";"1";"509";"60"
"12";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"488";"1";"511";"58"
"13";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"488";"1";"509";"50"
"14";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"508";"1";"508";"56"
"15";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"476";"1";"507";"50"
"16";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"490";"1";"506";"42"
"17";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"486";"1";"506";"57"
"18";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"473";"1";"504";"63"
"19";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"500";"1";"503";"56"
"20";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"491";"1";"502";"36"
"21";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"489";"1";"504";"47"
"22";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"495";"1";"504";"60"
"23";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"480";"1";"505";"60"
"24";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"500";"1";"506";"36"
"25";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"496";"1";"504";"48"
"26";"2015-03-04 17:24:36";"1";"ENTC1";"0";"0";"482";"1";"502";"61"
"27";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"495";"1";"504";"62"
"28";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"478";"1";"506";"50"
"29";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"489";"1";"506";"36"
"30";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"487";"1";"503";"53"
"31";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"486";"1";"502";"46"
"32";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"495";"1";"502";"48"
"33";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"489";"1";"501";"51"
"34";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"492";"1";"503";"40"
"35";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"491";"1";"504";"49"
"36";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"488";"1";"508";"52"
"37";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"493";"1";"509";"46"
"38";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"488";"1";"509";"46"
"39";"2015-03-04 17:24:37";"1";"ENTC1";"0";"0";"488";"1";"509";"43"
